TransactionID,CustomerName,Date,Items,cleaned_items
253,Stephanie Fleming,02-06-25,"Salt,Tea,Coffee",coffee; salt; tea
254,Gwendolyn Kemp,11/21/2024,"Bread,Cheese",bread; cheese
255,Jill Morrison,1/13/2025,"Tomatoes,Grapes,Coffee,Eggs,Cheese,Sugar,Shampoo",cheese; coffee; eggs; grapes; shampoo; sugar; tomatoes
256,Michael Trevino,2/26/2025,"Sugar,Eggs",eggs; sugar
257,Natalie Simpson,9/14/2025,"Carrots,Sugar",carrots; sugar
258,Jason Watts,09-06-25,"Yogurt,Milk,Tomatoes,Coffee,Juice,Eggs,Grapes",coffee; eggs; grapes; juice; milk; tomatoes; yogurt
259,Thomas Lopez,6/20/2025,"Soap,Yogurt,Salt,Oranges,Carrots",carrots; oranges; salt; soap; yogurt
260,Christine Ryan,3/27/2025,"Grapes,Toothpaste,Tea,Sugar,Eggs,Cereal",cereal; eggs; grapes; sugar; tea; toothpaste
261,Patty York,4/26/2025,"Toothpaste,Juice,Soap,Carrots,Bananas,Rice",bananas; carrots; juice; rice; soap; toothpaste
262,Carrie Vazquez,8/14/2025,"Bread,Beef,Yogurt",beef; bread; yogurt
263,Stacy Savage,12/15/2024,"Eggs,Toothpaste",eggs; toothpaste
264,Erin Hammond,04-11-25,"Oranges,Milk,Onions,Chicken,Rice,Pasta",chicken; milk; onions; oranges; pasta; rice
265,William Howard,1/19/2025,"Milk,Beef,Bread",beef; bread; milk
266,Jennifer Wagner,02-06-25,"Milk,Salt,Juice,Butter,Beef,Coffee",beef; butter; coffee; juice; milk; salt
267,Jonathan Taylor,7/30/2025,"Fish,Juice,Sugar",fish; juice; sugar
268,Joseph Roach,03-08-25,"Bananas,Cheese,Bread,Pasta,Butter",bananas; bread; butter; cheese; pasta
269,Christopher Barber,01-03-25,"Cheese,Carrots,Bread,Soap,Cereal,Chicken,Bananas",bananas; bread; carrots; cereal; cheese; chicken; soap
270,Timothy Martin,8/29/2025,"Sugar,Tea,Oranges,Bread,Juice",bread; juice; oranges; sugar; tea
271,Michael Marsh,11-08-25,"Potatoes,Bread",bread; potatoes
272,Sara Jones,11/25/2024,"Yogurt,Sugar",sugar; yogurt
273,Joseph Flynn,05-11-25,"Bananas,Grapes,Pasta,Oil",bananas; grapes; oil; pasta
274,Michele Roman,11-05-25,"Coffee,Potatoes,Onions,Flour",coffee; flour; onions; potatoes
275,Nicholas York,10/26/2025,"Rice,Potatoes,Butter",butter; potatoes; rice
276,Rachel Gonzalez,7/31/2025,"Cereal,Fish,Tomatoes,Shampoo",cereal; fish; shampoo; tomatoes
277,Kimberly Williams,09-11-25,"Tea,Butter",butter; tea
278,Kenneth Lopez,8/15/2025,"Sugar,Eggs",eggs; sugar
279,Ryan Miller,9/27/2025,"Grapes,Cheese,Flour,Apples,Tomatoes",apples; cheese; flour; grapes; tomatoes
280,Aaron Hawkins,10-07-25,"Carrots,Potatoes,Cereal,Rice",carrots; cereal; potatoes; rice
281,Deborah Lucas,10/21/2025,"Yogurt,Carrots,Grapes,Onions,Butter,Toothpaste",butter; carrots; grapes; onions; toothpaste; yogurt
282,Courtney Russell,06-09-25,"Grapes,Onions,Yogurt,Coffee,Sugar",coffee; grapes; onions; sugar; yogurt
283,David Phillips,8/19/2025,"Eggs,Onions,Bananas,Shampoo,Rice,Cereal",bananas; cereal; eggs; onions; rice; shampoo
284,Elizabeth Vazquez,5/28/2025,"Beef,Salt,Pasta",beef; pasta; salt
285,Richard Wallace,8/26/2025,"Beef,Milk,Apples,Toothpaste,Oil,Grapes,Tomatoes",apples; beef; grapes; milk; oil; tomatoes; toothpaste
286,Danielle Williams,8/13/2025,"Onions,Oil,Bread,Shampoo,Yogurt",bread; oil; onions; shampoo; yogurt
287,Brandi Smith,6/17/2025,"Chicken,Tea,Yogurt,Bananas,Apples",apples; bananas; chicken; tea; yogurt
288,Lisa Foster,03-02-25,"Oranges,Carrots,Rice,Beef,Oil,Cheese",beef; carrots; cheese; oil; oranges; rice
289,Amy Smith,11-02-25,"Grapes,Milk,Bread,Carrots",bread; carrots; grapes; milk
290,Carrie Edwards,9/13/2025,"Tomatoes,Eggs,Fish,Flour,Shampoo,Milk,Bread",bread; eggs; fish; flour; milk; shampoo; tomatoes
291,Kendra Johnson,9/15/2025,"Beef,Flour,Tea,Soap,Fish,Carrots",beef; carrots; fish; flour; soap; tea
292,David Henderson,1/28/2025,"Sugar,Bread,Yogurt,Fish,Oil,Bananas,Toothpaste",bananas; bread; fish; oil; sugar; toothpaste; yogurt
293,Cody Galvan,6/17/2025,"Juice,Apples,Coffee,Tomatoes",apples; coffee; juice; tomatoes
294,Danny Smith,1/13/2025,"Tea,Coffee,Fish,Pasta,Carrots",carrots; coffee; fish; pasta; tea
295,Morgan Black,3/29/2025,"Eggs,Yogurt,Oranges,Soap,Salt,Grapes,Pasta",eggs; grapes; oranges; pasta; salt; soap; yogurt
296,Hannah Sanchez,12-12-24,"Fish,Eggs,Salt,Tomatoes,Potatoes,Cereal,Cheese",cereal; cheese; eggs; fish; potatoes; salt; tomatoes
297,Adrian Lewis,04-11-25,"Oranges,Bananas,Chicken,Toothpaste,Oil",bananas; chicken; oil; oranges; toothpaste
298,Andrew Holloway,03-02-25,"Toothpaste,Coffee,Tomatoes,Fish,Chicken,Flour,Juice",chicken; coffee; fish; flour; juice; tomatoes; toothpaste
299,Kimberly Clay,01-09-25,"Flour,Milk,Bananas",bananas; flour; milk
300,Erik Stewart,8/25/2025,"Oranges,Pasta,Tomatoes,Rice",oranges; pasta; rice; tomatoes
301,Ashley Watkins,09-12-25,"Toothpaste,Oranges",oranges; toothpaste
302,William Espinoza,02-10-25,"Soap,Tomatoes,Fish,Beef",beef; fish; soap; tomatoes
303,Benjamin Fox,07-08-25,"Rice,Soap,Oil",oil; rice; soap
304,Dr. John Ochoa,11-06-25,"Eggs,Tea",eggs; tea
305,Stephanie Rodriguez MD,08-11-25,"Eggs,Apples",apples; eggs
306,Patricia Kelley,8/25/2025,"Potatoes,Oil,Tea,Eggs",eggs; oil; potatoes; tea
307,Evan Hayes,12-09-24,"Tea,Juice,Flour,Soap,Bread,Milk,Tomatoes",bread; flour; juice; milk; soap; tea; tomatoes
308,Theresa Singh,4/14/2025,"Shampoo,Yogurt",shampoo; yogurt
309,Daniel Perez,10/16/2025,"Oranges,Grapes,Tomatoes,Rice,Milk",grapes; milk; oranges; rice; tomatoes
310,Samantha Bailey,05-03-25,"Potatoes,Fish,Juice,Oranges,Onions,Cheese,Coffee",cheese; coffee; fish; juice; onions; oranges; potatoes
311,Maria Hughes,05-04-25,"Cheese,Coffee,Flour,Toothpaste",cheese; coffee; flour; toothpaste
312,Timothy Stafford,7/17/2025,"Chicken,Butter,Shampoo,Bread",bread; butter; chicken; shampoo
313,Ashley Hunter,7/21/2025,"Sugar,Carrots,Apples,Eggs,Pasta,Toothpaste",apples; carrots; eggs; pasta; sugar; toothpaste
314,Bradley Brown,12-02-24,"Flour,Yogurt,Onions,Rice,Oranges,Fish",fish; flour; onions; oranges; rice; yogurt
315,Jessica Boyd,2/16/2025,"Yogurt,Cheese,Milk",cheese; milk; yogurt
316,Jacob Singleton,10/17/2025,"Salt,Rice,Onions,Tea,Eggs,Yogurt",eggs; onions; rice; salt; tea; yogurt
317,Sean Salinas,12/17/2024,"Oranges,Potatoes",oranges; potatoes
318,Michelle Boyd,01-05-25,"Carrots,Beef,Chicken",beef; carrots; chicken
319,Lisa Harris,11-06-25,"Apples,Toothpaste,Fish,Carrots,Bananas,Milk,Sugar",apples; bananas; carrots; fish; milk; sugar; toothpaste
320,Kathleen Franklin,5/14/2025,"Soap,Fish,Pasta",fish; pasta; soap
321,Elizabeth Berry,8/31/2025,"Flour,Rice",flour; rice
322,Megan Wagner,11-11-25,"Cheese,Bananas,Bread,Sugar",bananas; bread; cheese; sugar
323,Mrs. Karen Gallegos DDS,7/17/2025,"Tomatoes,Cheese,Rice,Beef,Shampoo",beef; cheese; rice; shampoo; tomatoes
324,Nathan Frank,11/17/2025,"Potatoes,Fish,Oranges,Sugar,Yogurt,Butter",butter; fish; oranges; potatoes; sugar; yogurt
325,Jeffery Trevino,11/27/2024,"Milk,Pasta,Butter,Apples,Oranges,Bread",apples; bread; butter; milk; oranges; pasta
326,Carrie Garcia,07-07-25,"Soap,Flour,Bananas",bananas; flour; soap
327,Wayne Watkins,11/28/2024,"Rice,Apples,Bananas,Oranges,Carrots",apples; bananas; carrots; oranges; rice
328,Kevin Grimes,06-03-25,"Carrots,Milk,Pasta,Grapes,Tomatoes,Chicken,Yogurt",carrots; chicken; grapes; milk; pasta; tomatoes; yogurt
329,Randy Bryant,10-04-25,"Grapes,Coffee,Bananas,Tomatoes",bananas; coffee; grapes; tomatoes
330,Benjamin Woods,12-06-24,"Bananas,Cheese,Carrots,Bread,Butter,Apples",apples; bananas; bread; butter; carrots; cheese
331,Julia Brown,5/24/2025,"Oranges,Rice,Cereal,Bananas,Toothpaste",bananas; cereal; oranges; rice; toothpaste
332,Alexander Jensen,3/22/2025,"Rice,Salt,Yogurt,Beef,Toothpaste,Carrots",beef; carrots; rice; salt; toothpaste; yogurt
333,Christian Cordova,10/24/2025,"Grapes,Tea,Pasta,Chicken",chicken; grapes; pasta; tea
334,Scott Horne,12/19/2024,"Oil,Soap,Tomatoes,Sugar,Apples",apples; oil; soap; sugar; tomatoes
335,Ian Thompson,01-02-25,"Juice,Fish,Potatoes,Cheese,Eggs,Soap,Tomatoes",cheese; eggs; fish; juice; potatoes; soap; tomatoes
336,Brandon Bass,3/22/2025,"Tomatoes,Tea,Soap,Butter,Potatoes,Chicken",butter; chicken; potatoes; soap; tea; tomatoes
337,Mackenzie Parker,06-04-25,"Beef,Oranges,Toothpaste,Pasta,Apples,Carrots",apples; beef; carrots; oranges; pasta; toothpaste
338,Kristie Ware,10/25/2025,"Bananas,Shampoo,Toothpaste,Potatoes,Chicken,Coffee",bananas; chicken; coffee; potatoes; shampoo; toothpaste
339,Bradley Parker,09-01-25,"Soap,Pasta,Apples,Cheese,Tea,Sugar",apples; cheese; pasta; soap; sugar; tea
340,Daniel Joyce,7/14/2025,"Bread,Cheese,Pasta,Beef,Eggs,Sugar,Toothpaste",beef; bread; cheese; eggs; pasta; sugar; toothpaste
341,Cameron Carpenter,01-10-25,"Shampoo,Coffee,Bread,Salt,Flour,Tomatoes,Tea",bread; coffee; flour; salt; shampoo; tea; tomatoes
342,Susan Roberts,07-04-25,"Oil,Bread",bread; oil
343,Lindsay Wilkerson,7/16/2025,"Cheese,Tomatoes,Fish,Rice,Bread,Apples,Bananas",apples; bananas; bread; cheese; fish; rice; tomatoes
344,Kelsey Mason,12-07-24,"Tomatoes,Coffee,Juice,Oil,Fish",coffee; fish; juice; oil; tomatoes
345,Thomas Wilson,5/23/2025,"Bread,Apples",apples; bread
346,Arthur Wilson,9/28/2025,"Pasta,Apples,Oil",apples; oil; pasta
347,Cassidy Miller,04-04-25,"Grapes,Yogurt,Onions,Fish,Soap",fish; grapes; onions; soap; yogurt
348,Jonathan Potts,8/25/2025,"Cheese,Juice,Coffee,Oranges",cheese; coffee; juice; oranges
349,Amanda Hanson,6/29/2025,"Toothpaste,Rice",rice; toothpaste
350,Johnny Williams,9/23/2025,"Rice,Carrots,Grapes,Fish,Bananas,Apples,Tea",apples; bananas; carrots; fish; grapes; rice; tea
351,Kenneth Hardy,4/16/2025,"Juice,Apples,Grapes,Onions",apples; grapes; juice; onions
352,Richard Gonzales,4/25/2025,"Flour,Yogurt",flour; yogurt
353,Melissa Fox,06-05-25,"Tea,Potatoes",potatoes; tea
354,Julie Sandoval,07-11-25,"Oranges,Sugar,Bread,Shampoo,Chicken,Beef",beef; bread; chicken; oranges; shampoo; sugar
355,Ann Barnes,7/16/2025,"Oranges,Toothpaste,Apples,Bread,Grapes",apples; bread; grapes; oranges; toothpaste
356,Travis Lowe,7/19/2025,"Chicken,Eggs,Bread",bread; chicken; eggs
357,Christopher Blevins,11-03-25,"Toothpaste,Eggs,Yogurt,Sugar,Cereal,Flour,Milk",cereal; eggs; flour; milk; sugar; toothpaste; yogurt
358,Rachel Mcfarland,11/14/2025,"Bread,Apples,Fish,Eggs,Pasta",apples; bread; eggs; fish; pasta
359,Catherine Young,1/27/2025,"Chicken,Toothpaste",chicken; toothpaste
360,Vincent Spears,04-01-25,"Cheese,Shampoo,Fish,Yogurt",cheese; fish; shampoo; yogurt
361,Charles Davis MD,10/13/2025,"Chicken,Coffee,Tomatoes,Sugar",chicken; coffee; sugar; tomatoes
362,Jeffrey Bradford,09-06-25,"Oranges,Milk,Rice,Juice,Salt",juice; milk; oranges; rice; salt
363,Johnathan Wall,9/15/2025,"Bananas,Cereal,Oil,Yogurt,Coffee",bananas; cereal; coffee; oil; yogurt
364,Amy Kennedy,02-09-25,"Flour,Tea,Salt,Milk,Oil,Cereal",cereal; flour; milk; oil; salt; tea
365,John Greene,02-06-25,"Tea,Beef",beef; tea
366,Thomas Campbell,06-02-25,"Flour,Tomatoes,Oranges,Chicken,Butter,Juice,Cereal",butter; cereal; chicken; flour; juice; oranges; tomatoes
367,Jesse Bailey,6/28/2025,"Onions,Flour,Milk,Yogurt,Oranges,Pasta",flour; milk; onions; oranges; pasta; yogurt
368,Robert Horn,06-06-25,"Tea,Carrots,Apples,Salt,Soap",apples; carrots; salt; soap; tea
369,Megan Ward,9/16/2025,"Beef,Chicken,Carrots,Bread,Coffee,Toothpaste,Yogurt",beef; bread; carrots; chicken; coffee; toothpaste; yogurt
370,Nathan Hernandez,12-12-24,"Chicken,Grapes,Tomatoes",chicken; grapes; tomatoes
371,Kelly Barnes,7/22/2025,"Grapes,Bananas,Juice,Eggs,Chicken,Toothpaste",bananas; chicken; eggs; grapes; juice; toothpaste
372,Raymond Klein,7/13/2025,"Shampoo,Onions,Beef,Bread,Tomatoes",beef; bread; onions; shampoo; tomatoes
373,Kathryn Todd,1/14/2025,"Tea,Grapes,Coffee",coffee; grapes; tea
374,John Byrd,01-01-25,"Coffee,Oranges,Shampoo,Tea",coffee; oranges; shampoo; tea
375,Brent Chapman,12/23/2024,"Fish,Shampoo,Oil,Salt",fish; oil; salt; shampoo
376,Timothy Munoz,12/29/2024,"Carrots,Soap,Salt,Grapes",carrots; grapes; salt; soap
377,Kimberly Gaines MD,10/18/2025,"Soap,Fish",fish; soap
378,Judy Stevens,07-07-25,"Soap,Bread,Eggs,Toothpaste",bread; eggs; soap; toothpaste
379,John Sanders,08-03-25,"Potatoes,Cheese,Rice,Toothpaste,Shampoo,Bread,Soap",bread; cheese; potatoes; rice; shampoo; soap; toothpaste
380,Mary Black,9/23/2025,"Apples,Pasta,Juice",apples; juice; pasta
381,Javier Whitehead,01-01-25,"Butter,Coffee",butter; coffee
382,Yolanda Sanders,01-10-25,"Cheese,Butter,Bananas",bananas; butter; cheese
383,Ryan Miller,6/29/2025,"Cereal,Oil,Juice,Tea",cereal; juice; oil; tea
384,Nathaniel Hale,8/13/2025,"Chicken,Pasta,Beef,Yogurt,Toothpaste,Juice,Butter",beef; butter; chicken; juice; pasta; toothpaste; yogurt
385,Jesse Kelly,11/26/2024,"Oil,Onions,Tea,Bread",bread; oil; onions; tea
386,Mary Spencer,10/31/2025,"Bananas,Yogurt",bananas; yogurt
387,Philip Hayden,3/16/2025,"Eggs,Rice,Tomatoes,Cereal,Cheese,Oranges",cereal; cheese; eggs; oranges; rice; tomatoes
388,Christopher Figueroa,1/24/2025,"Bread,Salt,Yogurt,Soap,Potatoes",bread; potatoes; salt; soap; yogurt
389,Anthony Morse,9/16/2025,"Salt,Pasta,Tea,Butter,Carrots",butter; carrots; pasta; salt; tea
390,Julie Lee,07-01-25,"Coffee,Yogurt,Cheese,Bread,Potatoes,Oil,Rice",bread; cheese; coffee; oil; potatoes; rice; yogurt
391,Courtney Leon,05-09-25,"Soap,Salt,Fish",fish; salt; soap
392,William Martin,06-01-25,"Oil,Rice,Eggs,Chicken,Pasta,Sugar,Beef",beef; chicken; eggs; oil; pasta; rice; sugar
393,Linda West,6/14/2025,"Bread,Cheese,Salt,Pasta,Sugar,Toothpaste",bread; cheese; pasta; salt; sugar; toothpaste
394,Dale Swanson,8/29/2025,"Tomatoes,Toothpaste,Pasta,Coffee,Chicken,Fish,Apples",apples; chicken; coffee; fish; pasta; tomatoes; toothpaste
395,Andrew Price,06-01-25,"Milk,Soap,Toothpaste",milk; soap; toothpaste
396,Alexandra Mitchell,8/31/2025,"Shampoo,Cereal,Chicken,Apples",apples; cereal; chicken; shampoo
397,Keith Sanchez,10/26/2025,"Chicken,Potatoes,Cheese,Oil,Butter,Cereal",butter; cereal; cheese; chicken; oil; potatoes
398,Jonathan Spencer,5/15/2025,"Sugar,Soap,Yogurt,Juice,Milk",juice; milk; soap; sugar; yogurt
399,Anthony Day,5/21/2025,"Onions,Bread,Soap",bread; onions; soap
400,James Thompson,07-04-25,"Onions,Cheese,Beef,Juice",beef; cheese; juice; onions
401,Laura Fisher,2/23/2025,"Flour,Milk",flour; milk
402,Jonathan Smith,8/19/2025,"Tea,Potatoes",potatoes; tea
403,Michael Hess,7/16/2025,"Milk,Beef,Bananas,Cereal",bananas; beef; cereal; milk
404,Laura Jacobson,12/27/2024,"Tomatoes,Onions,Butter,Sugar,Fish",butter; fish; onions; sugar; tomatoes
405,Evan West,06-08-25,"Carrots,Shampoo,Cereal,Eggs,Bananas",bananas; carrots; cereal; eggs; shampoo
406,George Walton,2/15/2025,"Bananas,Beef,Cheese",bananas; beef; cheese
407,Ashley Davidson,12-11-24,"Yogurt,Tomatoes,Soap",soap; tomatoes; yogurt
408,Sarah Owen,11/20/2024,"Chicken,Tomatoes,Eggs,Onions,Bread",bread; chicken; eggs; onions; tomatoes
409,Samantha Farrell,5/20/2025,"Yogurt,Sugar,Pasta",pasta; sugar; yogurt
410,Trevor Phillips,6/22/2025,"Eggs,Bread,Tea,Toothpaste,Rice",bread; eggs; rice; tea; toothpaste
411,Linda Hall,12/18/2024,"Carrots,Grapes,Milk,Toothpaste,Potatoes,Soap",carrots; grapes; milk; potatoes; soap; toothpaste
412,Dylan Dunn,3/29/2025,"Grapes,Cheese,Soap,Tomatoes,Carrots",carrots; cheese; grapes; soap; tomatoes
413,Alexander Coleman,7/13/2025,"Eggs,Butter,Sugar",butter; eggs; sugar
414,Juan Jones,4/15/2025,"Potatoes,Chicken,Salt,Shampoo,Bread",bread; chicken; potatoes; salt; shampoo
415,Stephen Mendoza,01-05-25,"Butter,Cereal,Yogurt",butter; cereal; yogurt
416,Edwin Phillips,02-05-25,"Onions,Carrots,Cereal,Oil,Sugar,Bananas,Oranges",bananas; carrots; cereal; oil; onions; oranges; sugar
417,Samuel Kent,9/16/2025,"Beef,Pasta,Yogurt,Flour,Grapes",beef; flour; grapes; pasta; yogurt
418,Jason Kelley,12/30/2024,"Juice,Bananas,Carrots,Toothpaste,Cheese,Flour,Oil",bananas; carrots; cheese; flour; juice; oil; toothpaste
419,Mary Clark,09-07-25,"Yogurt,Potatoes,Eggs",eggs; potatoes; yogurt
420,Connie Johnson,6/14/2025,"Tea,Chicken,Milk,Soap,Fish",chicken; fish; milk; soap; tea
421,Jeffrey Harris,10/26/2025,"Onions,Potatoes,Milk,Yogurt,Chicken,Sugar",chicken; milk; onions; potatoes; sugar; yogurt
422,Trevor Thomas,10-10-25,"Shampoo,Bananas",bananas; shampoo
423,Daniel Sanchez,5/20/2025,"Pasta,Fish,Beef,Onions,Cereal",beef; cereal; fish; onions; pasta
424,Miss Kimberly Kelly,4/23/2025,"Carrots,Juice,Toothpaste,Oil,Salt,Bananas",bananas; carrots; juice; oil; salt; toothpaste
425,Jamie Parker,9/28/2025,"Flour,Oil,Sugar,Apples,Butter",apples; butter; flour; oil; sugar
426,Bethany Murray,7/14/2025,"Juice,Grapes,Coffee",coffee; grapes; juice
427,Sue Welch,6/26/2025,"Butter,Shampoo,Coffee,Bananas",bananas; butter; coffee; shampoo
428,Ryan Mccarthy,2/28/2025,"Butter,Oranges,Shampoo,Beef,Tea",beef; butter; oranges; shampoo; tea
429,Stephen Henderson,08-09-25,"Tea,Shampoo,Yogurt,Potatoes,Soap,Apples,Fish",apples; fish; potatoes; shampoo; soap; tea; yogurt
430,Kevin Bruce,2/14/2025,"Shampoo,Rice,Pasta,Grapes,Eggs,Soap,Tomatoes",eggs; grapes; pasta; rice; shampoo; soap; tomatoes
431,Steven Brown,12/24/2024,"Carrots,Tomatoes,Oranges,Onions,Yogurt,Soap,Bread",bread; carrots; onions; oranges; soap; tomatoes; yogurt
432,Joshua Murphy,7/27/2025,"Potatoes,Oil,Butter",butter; oil; potatoes
433,Mario Vasquez,10-10-25,"Oil,Toothpaste,Bananas,Cheese,Potatoes",bananas; cheese; oil; potatoes; toothpaste
434,Rebecca Hansen,7/30/2025,"Bananas,Bread,Potatoes,Cheese,Beef",bananas; beef; bread; cheese; potatoes
435,Cassandra Henderson,09-04-25,"Juice,Fish,Chicken,Grapes,Carrots,Milk",carrots; chicken; fish; grapes; juice; milk
436,Steven Anderson,07-06-25,"Salt,Soap,Flour,Toothpaste,Cereal,Juice",cereal; flour; juice; salt; soap; toothpaste
437,Eric Aguilar,01-11-25,"Oranges,Potatoes",oranges; potatoes
438,Rebecca Lopez,09-04-25,"Bread,Yogurt,Tomatoes,Chicken,Apples,Eggs,Bananas",apples; bananas; bread; chicken; eggs; tomatoes; yogurt
439,Emma Clayton,12/14/2024,"Rice,Onions,Salt,Pasta,Toothpaste,Juice,Milk",juice; milk; onions; pasta; rice; salt; toothpaste
440,Kaylee Schneider,05-05-25,"Tea,Onions,Butter,Cheese,Soap,Cereal",butter; cereal; cheese; onions; soap; tea
441,Amanda Newman,6/14/2025,"Oil,Onions,Fish,Eggs,Grapes,Carrots,Sugar",carrots; eggs; fish; grapes; oil; onions; sugar
442,Michelle Larson,3/19/2025,"Cereal,Salt,Flour,Eggs,Oranges,Chicken,Oil",cereal; chicken; eggs; flour; oil; oranges; salt
443,Brandon Sullivan,11/16/2025,"Cereal,Shampoo,Pasta,Milk,Soap,Cheese",cereal; cheese; milk; pasta; shampoo; soap
444,William Bush,11-07-25,"Carrots,Potatoes,Soap,Shampoo,Chicken,Fish",carrots; chicken; fish; potatoes; shampoo; soap
445,Allison Chavez,03-02-25,"Carrots,Cereal,Bread,Oranges,Salt,Eggs,Rice",bread; carrots; cereal; eggs; oranges; rice; salt
446,Kristen Thompson,5/22/2025,"Cereal,Apples,Bananas,Fish",apples; bananas; cereal; fish
447,Danielle Navarro,11-11-25,"Oil,Salt",oil; salt
448,Allison Newton,6/27/2025,"Flour,Cereal,Toothpaste,Oil",cereal; flour; oil; toothpaste
449,Michael Moore,08-05-25,"Salt,Toothpaste,Soap",salt; soap; toothpaste
450,Emily Black,10/16/2025,"Coffee,Yogurt,Bread,Tomatoes,Cereal,Tea",bread; cereal; coffee; tea; tomatoes; yogurt
451,Christopher Andrews,05-12-25,"Onions,Carrots,Apples,Potatoes,Salt",apples; carrots; onions; potatoes; salt
452,Stephanie Allen,11/21/2024,"Onions,Rice,Fish,Flour,Bananas",bananas; fish; flour; onions; rice
453,Mrs. Madison Schneider DVM,7/26/2025,"Milk,Carrots",carrots; milk
454,Craig Lewis,3/28/2025,"Tea,Oil,Carrots,Grapes",carrots; grapes; oil; tea
455,Matthew Christian,6/26/2025,"Cheese,Carrots,Fish,Salt,Juice",carrots; cheese; fish; juice; salt
456,Rachel Reid,3/23/2025,"Soap,Flour,Pasta",flour; pasta; soap
457,Jacob Martinez,7/24/2025,"Tomatoes,Flour,Milk,Beef",beef; flour; milk; tomatoes
458,Miss Wanda Webb,10/16/2025,"Milk,Oil,Carrots,Cheese",carrots; cheese; milk; oil
459,Sharon Pearson,2/24/2025,"Bread,Bananas,Onions,Toothpaste,Eggs",bananas; bread; eggs; onions; toothpaste
460,Mary Fowler,3/25/2025,"Oil,Coffee,Grapes,Yogurt,Juice",coffee; grapes; juice; oil; yogurt
461,Candace Morton,10-03-25,"Yogurt,Pasta,Toothpaste,Carrots,Chicken,Bananas,Tomatoes",bananas; carrots; chicken; pasta; tomatoes; toothpaste; yogurt
462,Erica Smith,2/24/2025,"Oil,Oranges,Shampoo,Beef",beef; oil; oranges; shampoo
463,Sarah Romero,10/13/2025,"Cheese,Shampoo,Tomatoes,Apples,Carrots",apples; carrots; cheese; shampoo; tomatoes
464,Todd Wu,5/13/2025,"Shampoo,Bread,Eggs,Flour",bread; eggs; flour; shampoo
465,Rachel Alvarez,4/15/2025,"Beef,Apples,Pasta,Bread,Yogurt,Milk",apples; beef; bread; milk; pasta; yogurt
466,Debra Rodriguez,07-08-25,"Pasta,Grapes",grapes; pasta
467,William Kirk,4/23/2025,"Tomatoes,Milk,Coffee,Juice",coffee; juice; milk; tomatoes
468,Sheila Norris,05-08-25,"Yogurt,Eggs,Butter,Coffee",butter; coffee; eggs; yogurt
469,Kelly Evans,9/23/2025,"Toothpaste,Cereal,Apples,Juice",apples; cereal; juice; toothpaste
470,Brittany Valentine,09-03-25,"Carrots,Cereal,Oranges,Juice,Apples,Potatoes",apples; carrots; cereal; juice; oranges; potatoes
471,James Ritter,8/27/2025,"Soap,Flour,Bread,Apples,Cereal,Coffee",apples; bread; cereal; coffee; flour; soap
472,Michael Rodriguez,3/25/2025,"Oranges,Potatoes,Pasta,Apples,Cereal,Sugar,Toothpaste",apples; cereal; oranges; pasta; potatoes; sugar; toothpaste
473,Lisa Vincent,05-10-25,"Juice,Tomatoes",juice; tomatoes
474,Manuel Hubbard,12-10-24,"Oranges,Potatoes,Toothpaste,Salt,Eggs,Beef,Milk",beef; eggs; milk; oranges; potatoes; salt; toothpaste
475,Lydia Carroll,1/16/2025,"Flour,Fish,Cereal,Milk,Potatoes",cereal; fish; flour; milk; potatoes
476,Matthew Cooper,7/30/2025,"Sugar,Milk,Tea",milk; sugar; tea
477,Heather Rubio,11/16/2025,"Oil,Apples",apples; oil
478,Logan Soto,11/16/2025,"Oil,Fish,Soap,Apples,Butter,Tea,Sugar",apples; butter; fish; oil; soap; sugar; tea
479,Julia Richards,01-07-25,"Flour,Tea,Oranges,Oil",flour; oil; oranges; tea
480,Pamela Barnett,1/16/2025,"Bread,Tomatoes",bread; tomatoes
481,Peter Esparza,06-10-25,"Carrots,Toothpaste,Fish,Onions",carrots; fish; onions; toothpaste
482,Jamie Gilmore,02-03-25,"Yogurt,Cheese,Toothpaste,Eggs,Sugar,Carrots,Cereal",carrots; cereal; cheese; eggs; sugar; toothpaste; yogurt
483,Patrick Griffith,05-10-25,"Oranges,Bananas,Chicken",bananas; chicken; oranges
