TransactionID,CustomerName,Date,Items
343,Lindsay Wilkerson,7/16/2025,"Cheese,Tomatoes,Fish,Rice,Bread,Apples,Bananas"
344,Kelsey Mason,12/7/2024,"Tomatoes,Coffee,Juice,Oil,Fish"
345,Thomas Wilson,5/23/2025,"Bread,Apples"
346,Arthur Wilson,9/28/2025,"Pasta,Apples,Oil"
347,Cassidy Miller,4/4/2025,"Grapes,Yogurt,Onions,Fish,Soap"
348,Jonathan Potts,8/25/2025,"Cheese,Juice,Coffee,Oranges"
349,Amanda Hanson,6/29/2025,"Toothpaste,Rice"
350,Johnny Williams,9/23/2025,"Rice,Carrots,Grapes,Fish,Bananas,Apples,Tea"
351,Kenneth Hardy,4/16/2025,"Juice,Apples,Grapes,Onions"
352,Richard Gonzales,4/25/2025,"Flour,Yogurt"
353,Melissa Fox,6/5/2025,"Tea,Potatoes"
354,Julie Sandoval,7/11/2025,"Oranges,Sugar,Bread,Shampoo,Chicken,Beef"
355,Ann Barnes,7/16/2025,"Oranges,Toothpaste,Apples,Bread,Grapes"
356,Travis Lowe,7/19/2025,"Chicken,Eggs,Bread"
357,Christopher Blevins,11/3/2025,"Toothpaste,Eggs,Yogurt,Sugar,Cereal,Flour,Milk"
358,Rachel Mcfarland,11/14/2025,"Bread,Apples,Fish,Eggs,Pasta"
359,Catherine Young,1/27/2025,"Chicken,Toothpaste"
360,Vincent Spears,4/1/2025,"Cheese,Shampoo,Fish,Yogurt"
361,Charles Davis MD,10/13/2025,"Chicken,Coffee,Tomatoes,Sugar"
362,Jeffrey Bradford,9/6/2025,"Oranges,Milk,Rice,Juice,Salt"
363,Johnathan Wall,9/15/2025,"Bananas,Cereal,Oil,Yogurt,Coffee"
364,Amy Kennedy,2/9/2025,"Flour,Tea,Salt,Milk,Oil,Cereal"
365,John Greene,2/6/2025,"Tea,Beef"
366,Thomas Campbell,6/2/2025,"Flour,Tomatoes,Oranges,Chicken,Butter,Juice,Cereal"
367,Jesse Bailey,6/28/2025,"Onions,Flour,Milk,Yogurt,Oranges,Pasta"
368,Robert Horn,6/6/2025,"Tea,Carrots,Apples,Salt,Soap"
369,Megan Ward,9/16/2025,"Beef,Chicken,Carrots,Bread,Coffee,Toothpaste,Yogurt"
370,Nathan Hernandez,12/12/2024,"Chicken,Grapes,Tomatoes"
371,Kelly Barnes,7/22/2025,"Grapes,Bananas,Juice,Eggs,Chicken,Toothpaste"
372,Raymond Klein,7/13/2025,"Shampoo,Onions,Beef,Bread,Tomatoes"
373,Kathryn Todd,1/14/2025,"Tea,Grapes,Coffee"
374,John Byrd,1/1/2025,"Coffee,Oranges,Shampoo,Tea"
375,Brent Chapman,12/23/2024,"Fish,Shampoo,Oil,Salt"
376,Timothy Munoz,12/29/2024,"Carrots,Soap,Salt,Grapes"
377,Kimberly Gaines MD,10/18/2025,"Soap,Fish"
378,Judy Stevens,7/7/2025,"Soap,Bread,Eggs,Toothpaste"
379,John Sanders,8/3/2025,"Potatoes,Cheese,Rice,Toothpaste,Shampoo,Bread,Soap"
380,Mary Black,9/23/2025,"Apples,Pasta,Juice"
381,Javier Whitehead,1/1/2025,"Butter,Coffee"
382,Yolanda Sanders,1/10/2025,"Cheese,Butter,Bananas"
383,Ryan Miller,6/29/2025,"Cereal,Oil,Juice,Tea"
384,Nathaniel Hale,8/13/2025,"Chicken,Pasta,Beef,Yogurt,Toothpaste,Juice,Butter"
385,Jesse Kelly,11/26/2024,"Oil,Onions,Tea,Bread"
386,Mary Spencer,10/31/2025,"Bananas,Yogurt"
387,Philip Hayden,3/16/2025,"Eggs,Rice,Tomatoes,Cereal,Cheese,Oranges"
388,Christopher Figueroa,1/24/2025,"Bread,Salt,Yogurt,Soap,Potatoes"
389,Anthony Morse,9/16/2025,"Salt,Pasta,Tea,Butter,Carrots"
390,Julie Lee,7/1/2025,"Coffee,Yogurt,Cheese,Bread,Potatoes,Oil,Rice"
391,Courtney Leon,5/9/2025,"Soap,Salt,Fish"
392,William Martin,6/1/2025,"Oil,Rice,Eggs,Chicken,Pasta,Sugar,Beef"
393,Linda West,6/14/2025,"Bread,Cheese,Salt,Pasta,Sugar,Toothpaste"
394,Dale Swanson,8/29/2025,"Tomatoes,Toothpaste,Pasta,Coffee,Chicken,Fish,Apples"
395,Andrew Price,6/1/2025,"Milk,Soap,Toothpaste"
396,Alexandra Mitchell,8/31/2025,"Shampoo,Cereal,Chicken,Apples"
397,Keith Sanchez,10/26/2025,"Chicken,Potatoes,Cheese,Oil,Butter,Cereal"
398,Jonathan Spencer,5/15/2025,"Sugar,Soap,Yogurt,Juice,Milk"
399,Anthony Day,5/21/2025,"Onions,Bread,Soap"
400,James Thompson,7/4/2025,"Onions,Cheese,Beef,Juice"
401,Laura Fisher,2/23/2025,"Flour,Milk"
402,Jonathan Smith,8/19/2025,"Tea,Potatoes"
403,Michael Hess,7/16/2025,"Milk,Beef,Bananas,Cereal"
404,Laura Jacobson,12/27/2024,"Tomatoes,Onions,Butter,Sugar,Fish"
405,Evan West,6/8/2025,"Carrots,Shampoo,Cereal,Eggs,Bananas"
406,George Walton,2/15/2025,"Bananas,Beef,Cheese"
407,Ashley Davidson,12/11/2024,"Yogurt,Tomatoes,Soap"
408,Sarah Owen,11/20/2024,"Chicken,Tomatoes,Eggs,Onions,Bread"
409,Samantha Farrell,5/20/2025,"Yogurt,Sugar,Pasta"
410,Trevor Phillips,6/22/2025,"Eggs,Bread,Tea,Toothpaste,Rice"
411,Linda Hall,12/18/2024,"Carrots,Grapes,Milk,Toothpaste,Potatoes,Soap"
412,Dylan Dunn,3/29/2025,"Grapes,Cheese,Soap,Tomatoes,Carrots"
413,Alexander Coleman,7/13/2025,"Eggs,Butter,Sugar"
414,Juan Jones,4/15/2025,"Potatoes,Chicken,Salt,Shampoo,Bread"
415,Stephen Mendoza,1/5/2025,"Butter,Cereal,Yogurt"
416,Edwin Phillips,2/5/2025,"Onions,Carrots,Cereal,Oil,Sugar,Bananas,Oranges"
417,Samuel Kent,9/16/2025,"Beef,Pasta,Yogurt,Flour,Grapes"
418,Jason Kelley,12/30/2024,"Juice,Bananas,Carrots,Toothpaste,Cheese,Flour,Oil"
419,Mary Clark,9/7/2025,"Yogurt,Potatoes,Eggs"
420,Connie Johnson,6/14/2025,"Tea,Chicken,Milk,Soap,Fish"
421,Jeffrey Harris,10/26/2025,"Onions,Potatoes,Milk,Yogurt,Chicken,Sugar"
422,Trevor Thomas,10/10/2025,"Shampoo,Bananas"
423,Daniel Sanchez,5/20/2025,"Pasta,Fish,Beef,Onions,Cereal"
424,Miss Kimberly Kelly,4/23/2025,"Carrots,Juice,Toothpaste,Oil,Salt,Bananas"
425,Jamie Parker,9/28/2025,"Flour,Oil,Sugar,Apples,Butter"
426,Bethany Murray,7/14/2025,"Juice,Grapes,Coffee"
427,Sue Welch,6/26/2025,"Butter,Shampoo,Coffee,Bananas"
428,Ryan Mccarthy,2/28/2025,"Butter,Oranges,Shampoo,Beef,Tea"
429,Stephen Henderson,8/9/2025,"Tea,Shampoo,Yogurt,Potatoes,Soap,Apples,Fish"
430,Kevin Bruce,2/14/2025,"Shampoo,Rice,Pasta,Grapes,Eggs,Soap,Tomatoes"
431,Steven Brown,12/24/2024,"Carrots,Tomatoes,Oranges,Onions,Yogurt,Soap,Bread"
432,Joshua Murphy,7/27/2025,"Potatoes,Oil,Butter"
433,Mario Vasquez,10/10/2025,"Oil,Toothpaste,Bananas,Cheese,Potatoes"
434,Rebecca Hansen,7/30/2025,"Bananas,Bread,Potatoes,Cheese,Beef"
435,Cassandra Henderson,9/4/2025,"Juice,Fish,Chicken,Grapes,Carrots,Milk"
436,Steven Anderson,7/6/2025,"Salt,Soap,Flour,Toothpaste,Cereal,Juice"
437,Eric Aguilar,1/11/2025,"Oranges,Potatoes"
438,Rebecca Lopez,9/4/2025,"Bread,Yogurt,Tomatoes,Chicken,Apples,Eggs,Bananas"
439,Emma Clayton,12/14/2024,"Rice,Onions,Salt,Pasta,Toothpaste,Juice,Milk"
440,Kaylee Schneider,5/5/2025,"Tea,Onions,Butter,Cheese,Soap,Cereal"
441,Amanda Newman,6/14/2025,"Oil,Onions,Fish,Eggs,Grapes,Carrots,Sugar"
442,Michelle Larson,3/19/2025,"Cereal,Salt,Flour,Eggs,Oranges,Chicken,Oil"
443,Brandon Sullivan,11/16/2025,"Cereal,Shampoo,Pasta,Milk,Soap,Cheese"
444,William Bush,11/7/2025,"Carrots,Potatoes,Soap,Shampoo,Chicken,Fish"
445,Allison Chavez,3/2/2025,"Carrots,Cereal,Bread,Oranges,Salt,Eggs,Rice"
446,Kristen Thompson,5/22/2025,"Cereal,Apples,Bananas,Fish"
447,Danielle Navarro,11/11/2025,"Oil,Salt"
448,Allison Newton,6/27/2025,"Flour,Cereal,Toothpaste,Oil"
449,Michael Moore,8/5/2025,"Salt,Toothpaste,Soap"
450,Emily Black,10/16/2025,"Coffee,Yogurt,Bread,Tomatoes,Cereal,Tea"
451,Christopher Andrews,5/12/2025,"Onions,Carrots,Apples,Potatoes,Salt"
452,Stephanie Allen,11/21/2024,"Onions,Rice,Fish,Flour,Bananas"
453,Mrs. Madison Schneider DVM,7/26/2025,"Milk,Carrots"
454,Craig Lewis,3/28/2025,"Tea,Oil,Carrots,Grapes"
455,Matthew Christian,6/26/2025,"Cheese,Carrots,Fish,Salt,Juice"
456,Rachel Reid,3/23/2025,"Soap,Flour,Pasta"
457,Jacob Martinez,7/24/2025,"Tomatoes,Flour,Milk,Beef"
458,Miss Wanda Webb,10/16/2025,"Milk,Oil,Carrots,Cheese"
459,Sharon Pearson,2/24/2025,"Bread,Bananas,Onions,Toothpaste,Eggs"
460,Mary Fowler,3/25/2025,"Oil,Coffee,Grapes,Yogurt,Juice"
461,Candace Morton,10/3/2025,"Yogurt,Pasta,Toothpaste,Carrots,Chicken,Bananas,Tomatoes"
462,Erica Smith,2/24/2025,"Oil,Oranges,Shampoo,Beef"
463,Sarah Romero,10/13/2025,"Cheese,Shampoo,Tomatoes,Apples,Carrots"
464,Todd Wu,5/13/2025,"Shampoo,Bread,Eggs,Flour"
465,Rachel Alvarez,4/15/2025,"Beef,Apples,Pasta,Bread,Yogurt,Milk"
466,Debra Rodriguez,7/8/2025,"Pasta,Grapes"
467,William Kirk,4/23/2025,"Tomatoes,Milk,Coffee,Juice"
468,Sheila Norris,5/8/2025,"Yogurt,Eggs,Butter,Coffee"
469,Kelly Evans,9/23/2025,"Toothpaste,Cereal,Apples,Juice"
470,Brittany Valentine,9/3/2025,"Carrots,Cereal,Oranges,Juice,Apples,Potatoes"
471,James Ritter,8/27/2025,"Soap,Flour,Bread,Apples,Cereal,Coffee"
472,Michael Rodriguez,3/25/2025,"Oranges,Potatoes,Pasta,Apples,Cereal,Sugar,Toothpaste"
473,Lisa Vincent,5/10/2025,"Juice,Tomatoes"
474,Manuel Hubbard,12/10/2024,"Oranges,Potatoes,Toothpaste,Salt,Eggs,Beef,Milk"
475,Lydia Carroll,1/16/2025,"Flour,Fish,Cereal,Milk,Potatoes"
476,Matthew Cooper,7/30/2025,"Sugar,Milk,Tea"
477,Heather Rubio,11/16/2025,"Oil,Apples"
478,Logan Soto,11/16/2025,"Oil,Fish,Soap,Apples,Butter,Tea,Sugar"
479,Julia Richards,1/7/2025,"Flour,Tea,Oranges,Oil"
480,Pamela Barnett,1/16/2025,"Bread,Tomatoes"
481,Peter Esparza,6/10/2025,"Carrots,Toothpaste,Fish,Onions"
482,Jamie Gilmore,2/3/2025,"Yogurt,Cheese,Toothpaste,Eggs,Sugar,Carrots,Cereal"
483,Patrick Griffith,5/10/2025,"Oranges,Bananas,Chicken"
484,Paul Burns,3/19/2025,"Tomatoes,Butter,Yogurt,Sugar"
485,Anthony Wilkerson,6/26/2025,"Cereal,Chicken,Soap,Carrots,Tomatoes"
486,Jeffery Alvarez,9/18/2025,"Yogurt,Bananas"
487,Christopher Odonnell,3/11/2025,"Soap,Beef"
488,Jesse Hernandez,8/27/2025,"Beef,Potatoes,Fish,Tea,Carrots,Coffee,Oil"
489,William Young,9/23/2025,"Cheese,Tomatoes,Milk,Salt"
490,George Griffith,5/31/2025,"Oranges,Tea"
491,John Rogers,1/26/2025,"Salt,Butter,Yogurt,Oranges,Bread,Soap,Toothpaste"
492,Brittany Chen,6/27/2025,"Chicken,Salt,Juice,Toothpaste,Sugar,Cereal,Eggs"
493,Julie Douglas,7/21/2025,"Potatoes,Chicken,Shampoo,Tea,Flour,Beef"
494,Laurie Garcia,8/15/2025,"Soap,Rice,Milk,Flour"
495,Krystal Smith,10/16/2025,"Cheese,Bread,Shampoo,Cereal"
496,Stephanie Bell,10/15/2025,"Salt,Fish"
497,Gregory Perkins,8/28/2025,"Tomatoes,Fish,Soap,Cereal"
498,Deborah Lee,11/5/2025,"Cheese,Cereal,Pasta,Milk,Beef,Yogurt,Shampoo"
499,Nicholas Gonzalez,12/8/2024,"Cereal,Cheese,Shampoo,Oranges,Sugar,Butter"
500,Christina Welch,8/23/2025,"Chicken,Tomatoes"
501,Thomas Watson,1/19/2025,"Flour,Butter,Soap,Sugar,Coffee,Apples"
502,Donna Cole,7/15/2025,"Juice,Pasta,Sugar,Cheese,Tomatoes"
503,Olivia Mercado,7/26/2025,"Tomatoes,Shampoo,Yogurt,Juice"
504,Carla Solis,12/30/2024,"Toothpaste,Flour,Juice"
505,Deborah Taylor,4/30/2025,"Tomatoes,Cheese,Fish,Shampoo"
506,Cynthia Reyes,7/2/2025,"Shampoo,Soap,Flour,Oranges,Tea,Bread,Juice"
507,Walter Donaldson,7/2/2025,"Cheese,Butter,Shampoo,Salt,Fish,Pasta,Oranges"
508,Cheryl Vargas,6/22/2025,"Soap,Apples"
509,Richard Watson,10/24/2025,"Soap,Rice"
510,Eric Ochoa,8/12/2025,"Carrots,Yogurt,Bananas"
511,Alejandro Hawkins,10/25/2025,"Bananas,Milk,Chicken"
512,Jose Pennington,11/8/2025,"Rice,Tea,Cereal"
513,Johnny Thomas,12/22/2024,"Chicken,Shampoo,Yogurt"
514,Mr. Corey Martin,10/10/2025,"Flour,Yogurt"
515,Gregory Cook,9/24/2025,"Milk,Apples,Oil,Cheese,Shampoo,Chicken"
516,Joel Brown,2/16/2025,"Juice,Eggs,Oranges,Grapes"
517,John Roberson,8/15/2025,"Juice,Bananas,Coffee,Pasta,Apples"
518,James Bennett,5/3/2025,"Sugar,Cereal,Oranges,Eggs"
519,Jessica Barker,11/27/2024,"Sugar,Pasta,Shampoo,Bread,Onions,Butter"
520,Alexis Neal,7/5/2025,"Potatoes,Chicken,Cereal,Salt,Juice,Shampoo"
521,Sandra Osborn,11/2/2025,"Juice,Apples"
522,Troy Mcdowell,7/16/2025,"Milk,Cereal,Butter,Tomatoes,Grapes"
523,Lisa Wright,4/18/2025,"Carrots,Chicken,Shampoo,Coffee"
524,Mary Robinson,1/7/2025,"Bread,Rice,Flour,Cereal,Shampoo"
525,David Cole,9/8/2025,"Onions,Pasta,Milk,Coffee,Eggs,Potatoes,Juice"
526,Alicia Adams,3/31/2025,"Salt,Milk,Bananas,Juice"
527,Kathleen Hays,5/22/2025,"Oranges,Shampoo,Eggs,Sugar,Milk,Apples,Tomatoes"
528,Rachel Fry,7/10/2025,"Juice,Grapes"
529,Jeremy Rodriguez,7/6/2025,"Tea,Fish,Pasta,Bananas,Oranges,Shampoo"
530,Samantha Parker,4/6/2025,"Oranges,Eggs"
531,Laura Smith,11/11/2025,"Flour,Grapes,Rice,Sugar,Oranges,Potatoes"
532,Andrew Livingston,10/12/2025,"Tea,Apples,Onions,Cheese"
533,Justin Wilkinson,2/27/2025,"Coffee,Yogurt,Onions,Salt,Beef"
534,Kelly Hoffman,1/17/2025,"Onions,Pasta,Cheese"
535,Amanda Simpson,3/13/2025,"Apples,Grapes,Shampoo,Chicken,Tea,Oranges"
536,Stacey Wright,3/30/2025,"Juice,Oranges,Potatoes,Shampoo,Milk"
537,William Terry,10/24/2025,"Toothpaste,Shampoo,Butter,Carrots,Grapes,Beef,Rice"
538,Maria Noble,7/20/2025,"Chicken,Milk"
539,James Wright,5/2/2025,"Milk,Bread,Fish"
540,John Ramos,9/13/2025,"Toothpaste,Sugar,Coffee,Chicken,Tea,Apples,Cereal"
541,Julie Ford,2/25/2025,"Shampoo,Bananas,Apples"
542,Nicole Miles,3/14/2025,"Toothpaste,Pasta,Flour,Grapes"
543,Russell Glenn,2/15/2025,"Chicken,Tea,Oil,Salt,Butter,Beef"
544,Jennifer Wilson,9/26/2025,"Soap,Eggs,Butter,Cereal,Shampoo,Bananas,Toothpaste"
545,Joel Holmes,9/9/2025,"Oranges,Apples"
546,Larry Smith,12/26/2024,"Pasta,Potatoes,Cereal,Cheese,Onions"
547,Lydia Berry,12/28/2024,"Cheese,Pasta,Soap,Tomatoes"
548,Kimberly Hernandez,10/30/2025,"Rice,Eggs,Shampoo,Tomatoes,Cheese"
549,Steven Schaefer,10/20/2025,"Pasta,Salt,Tomatoes,Apples,Yogurt,Chicken,Cheese"
550,Debra Zhang,12/22/2024,"Cereal,Grapes"
551,Julie Stephens,5/23/2025,"Chicken,Beef,Cheese,Tea,Bread,Juice,Pasta"
552,Melissa Kim,5/20/2025,"Carrots,Tomatoes,Bread,Oranges,Grapes"
553,Nathan Richards,4/15/2025,"Toothpaste,Butter,Shampoo,Grapes,Tomatoes,Milk,Rice"
554,Nathan Hudson,2/23/2025,"Tea,Bread"
555,Michael Cabrera,5/18/2025,"Oranges,Onions,Flour,Grapes,Milk"
556,Jason Johnson,1/25/2025,"Onions,Soap,Potatoes,Tea,Pasta,Apples,Grapes"
557,Melvin Phillips,12/18/2024,"Rice,Shampoo,Milk,Grapes,Carrots,Fish"
558,Eddie Huynh,8/18/2025,"Juice,Bananas,Apples,Carrots"
559,Louis Nixon,6/18/2025,"Carrots,Milk,Potatoes,Grapes,Bread,Juice,Tea"
560,David Barrett,11/19/2025,"Sugar,Soap,Fish,Apples,Bread"
561,William Boyer,11/12/2025,"Potatoes,Yogurt,Pasta,Coffee,Grapes,Butter,Fish"
562,Edward Miranda,12/24/2024,"Cheese,Onions,Flour"
563,Denise Pitts,9/18/2025,"Oranges,Yogurt,Coffee,Flour,Apples,Rice,Juice"
564,Mr. Robert Watts DDS,10/10/2025,"Toothpaste,Yogurt,Eggs,Coffee,Butter,Oranges"
565,Kurt Sanford,11/24/2024,"Flour,Cheese,Bread,Butter"
566,Jennifer Lee,9/27/2025,"Cheese,Juice,Oranges,Potatoes,Tea,Carrots,Oil"
567,Austin Williams,8/1/2025,"Cereal,Butter,Grapes,Rice,Bread,Pasta"
568,Nicholas Browning,2/2/2025,"Flour,Cheese,Potatoes"
569,Betty Johnston,5/29/2025,"Shampoo,Salt,Oil,Pasta,Rice,Chicken"
570,Lee West,11/13/2025,"Apples,Fish,Salt,Bread"
571,Andre Edwards,1/22/2025,"Juice,Potatoes,Cereal,Yogurt,Toothpaste,Tomatoes,Pasta"
572,Angela Mcdaniel,3/27/2025,"Eggs,Pasta,Coffee,Sugar"
573,John Flores,4/13/2025,"Chicken,Coffee,Soap,Oil"
574,Daniel Ryan,1/21/2025,"Fish,Eggs,Butter,Shampoo,Apples,Juice,Grapes"
575,Amy Mckay,10/27/2025,"Cereal,Cheese,Fish,Pasta,Bread,Oil"
576,Jasmine Wang,6/24/2025,"Apples,Oranges,Carrots,Sugar"
577,Alan Graves,4/29/2025,"Rice,Oil,Milk"
578,Peter Burns,1/27/2025,"Chicken,Coffee,Juice"
579,Kara Palmer,1/8/2025,"Cereal,Juice,Coffee,Grapes,Rice,Butter"
580,Craig Payne,11/3/2025,"Coffee,Rice,Eggs,Bananas,Milk"
581,Jasmine Sullivan,11/19/2025,"Toothpaste,Apples"
582,Donna Hanna,3/3/2025,"Flour,Onions"
583,Patricia Schroeder,3/16/2025,"Pasta,Potatoes,Beef,Eggs,Carrots"
584,Gary Gonzalez,5/5/2025,"Carrots,Cheese,Soap"
585,James Washington,11/30/2024,"Carrots,Eggs,Apples,Toothpaste,Oil,Bread"
586,Jennifer Harmon,6/24/2025,"Rice,Cereal"
587,Ronald Mitchell,8/22/2025,"Oranges,Apples"
588,Jasmine Wilkerson,3/5/2025,"Sugar,Shampoo"
589,Joel Howell,10/2/2025,"Tomatoes,Bananas,Flour,Pasta"
590,Bradley Ramirez,2/1/2025,"Onions,Shampoo"
591,Christopher Fisher,11/10/2025,"Eggs,Oranges,Cereal,Bananas,Pasta"
592,Kevin Watts,10/5/2025,"Grapes,Flour"
593,Robert Dougherty,9/1/2025,"Sugar,Cereal"
594,Elizabeth Lowe,10/5/2025,"Oil,Rice,Juice,Apples,Bananas,Cheese,Oranges"
595,Raymond Church,9/29/2025,"Fish,Juice,Sugar"
596,Tracy Arnold,12/23/2024,"Juice,Bread"
597,Matthew Thompson,11/15/2025,"Chicken,Beef,Fish"
598,James Smith,10/7/2025,"Flour,Oranges,Soap,Butter"
599,Amanda Davenport,1/29/2025,"Apples,Toothpaste"
600,Gregory Harvey,4/17/2025,"Carrots,Eggs,Sugar,Milk,Grapes"
601,Justin Lopez,1/6/2025,"Oil,Oranges,Onions,Juice,Flour,Butter,Carrots"
602,Ashley Powers,7/2/2025,"Oranges,Milk"
603,Julie White,4/29/2025,"Onions,Toothpaste"
604,Joe Carson,4/12/2025,"Fish,Bananas,Oranges,Tea,Cereal,Eggs,Bread"
605,Jamie Paul,8/25/2025,"Tomatoes,Cereal,Carrots,Toothpaste,Oil,Pasta"
606,Jeffrey Williams,9/15/2025,"Flour,Potatoes"
607,Christian Martinez,10/10/2025,"Onions,Rice,Bananas,Toothpaste,Beef,Potatoes"
608,Patrick Riley,9/8/2025,"Carrots,Potatoes,Oranges,Flour,Sugar,Milk"
609,Taylor Cox,1/14/2025,"Juice,Oil,Sugar,Bananas,Rice,Oranges"
610,Karen Ellis,2/10/2025,"Yogurt,Fish"
611,Lawrence Gutierrez,3/27/2025,"Toothpaste,Fish,Beef,Onions,Pasta,Oranges,Apples"
612,Geoffrey Johnson,8/16/2025,"Beef,Butter,Milk,Toothpaste,Grapes"
613,Christy Dickerson,5/29/2025,"Pasta,Apples,Sugar,Shampoo,Soap"
614,Tammy Thompson,3/20/2025,"Onions,Pasta,Soap,Bread,Toothpaste"
615,Alicia Harper,6/29/2025,"Coffee,Fish,Beef,Flour,Oranges"
616,Matthew Bowen,1/22/2025,"Sugar,Apples"
617,Lisa Marquez,7/15/2025,"Tomatoes,Fish,Bread"
618,Traci Baxter,11/15/2025,"Tomatoes,Milk,Onions,Salt,Eggs"
619,Robert Baird,9/21/2025,"Beef,Oil"
620,Brian Guerrero,4/11/2025,"Carrots,Soap"
621,Steven Stein,12/23/2024,"Salt,Flour,Bananas,Coffee,Carrots,Oranges"
622,Sharon Alvarado,6/7/2025,"Apples,Butter,Sugar,Eggs,Beef"
623,Drew Pearson,9/8/2025,"Cereal,Fish,Flour,Grapes"
624,Cynthia Frazier,11/29/2024,"Potatoes,Bread,Grapes,Juice,Yogurt"
625,Melanie Rios,5/30/2025,"Sugar,Coffee,Apples,Butter,Flour,Fish"
626,James Campbell DDS,5/15/2025,"Shampoo,Bananas,Fish,Tomatoes"
627,Elizabeth Harris,2/4/2025,"Toothpaste,Potatoes,Soap,Sugar,Milk"
628,Emily Torres,5/23/2025,"Carrots,Tomatoes,Rice,Milk,Flour,Pasta,Cheese"
629,Jennifer Garcia,12/24/2024,"Toothpaste,Carrots,Butter,Cereal,Coffee"
630,Ryan Becker,5/6/2025,"Salt,Oranges,Chicken,Onions,Eggs,Tea,Soap"
631,Antonio Rodriguez,5/27/2025,"Bread,Cheese"
632,Patricia Torres,5/24/2025,"Apples,Cheese,Onions,Rice"
633,Shelly Sullivan,9/30/2025,"Fish,Cheese,Coffee,Pasta"
634,Andrew Hall,1/25/2025,"Fish,Eggs,Cheese,Bread,Pasta,Soap"
635,Lisa Rodriguez PhD,12/27/2024,"Toothpaste,Carrots,Salt"
636,Jonathan Pratt,1/30/2025,"Butter,Salt,Shampoo,Sugar"
637,Kendra King,9/30/2025,"Toothpaste,Cheese,Oranges,Yogurt,Potatoes,Sugar"
638,Ryan Potts,1/24/2025,"Tomatoes,Bread,Carrots"
639,Jason Morgan,4/3/2025,"Potatoes,Juice,Toothpaste"
640,Linda Brown,10/8/2025,"Milk,Butter,Tea,Tomatoes"
641,Ryan Williams,7/31/2025,"Cereal,Sugar,Tea"
642,Angela Sosa,12/7/2024,"Toothpaste,Coffee,Milk"
643,Tammy Hutchinson,3/15/2025,"Oranges,Milk,Beef,Grapes"
644,Tyler Lewis,9/22/2025,"Juice,Milk,Cereal,Sugar,Yogurt"
645,Elizabeth Hogan DDS,12/27/2024,"Eggs,Shampoo"
646,Shawn Young,4/16/2025,"Oil,Toothpaste,Butter,Fish,Apples,Grapes"
647,Katherine Ward,9/24/2025,"Oil,Yogurt,Coffee,Bananas,Butter,Cheese,Beef"
648,Misty Green,2/6/2025,"Onions,Oil,Tea"
649,Jeffrey Jones,9/2/2025,"Butter,Potatoes,Coffee"
650,Dr. Dustin Miller Jr.,12/15/2024,"Tomatoes,Oil,Butter,Chicken,Oranges,Bread,Shampoo"
651,Carrie Vaughn,4/8/2025,"Cheese,Potatoes"
652,Jenna Ryan,2/21/2025,"Soap,Juice,Tea"
653,Shannon Williams,11/9/2025,"Butter,Cereal,Pasta,Toothpaste"
654,Steven Smith,1/20/2025,"Tea,Sugar"
655,Ellen James,5/5/2025,"Rice,Juice,Cereal"
656,Mary Perkins,2/6/2025,"Onions,Chicken,Cereal,Grapes,Eggs"
657,Jason Kelley,11/25/2024,"Juice,Eggs,Salt,Beef,Chicken,Flour,Sugar"
658,Austin Wright,3/25/2025,"Flour,Tea,Butter,Milk,Apples"
659,Miranda Chandler,11/27/2024,"Fish,Coffee,Juice,Tea"
660,Timothy Williamson,3/2/2025,"Pasta,Chicken,Butter,Onions,Coffee,Bread"
661,Philip Miller,11/30/2024,"Yogurt,Cheese,Fish,Soap"
662,Caitlin Washington,12/8/2024,"Rice,Oranges,Flour,Milk,Carrots,Toothpaste,Eggs"
663,Nathan Wiley,4/30/2025,"Juice,Beef,Toothpaste,Yogurt,Flour,Cheese"
664,April Jones,6/13/2025,"Salt,Bread,Tea"
665,Felicia Lewis,6/5/2025,"Shampoo,Bread,Toothpaste,Eggs,Milk,Cereal,Bananas"
666,Nancy Moore,12/30/2024,"Carrots,Toothpaste,Yogurt,Pasta,Coffee,Bananas,Fish"
667,Brandon Perry,8/1/2025,"Butter,Cereal"
668,Michael Smith,7/9/2025,"Butter,Eggs"
669,Heather Tran,5/5/2025,"Eggs,Coffee"
670,Jacqueline Adams,1/3/2025,"Soap,Eggs,Sugar,Oranges,Apples"
671,April Chang,7/13/2025,"Onions,Apples"
672,Mrs. Nicole Pham,7/16/2025,"Carrots,Eggs"
673,Daniel Richardson,8/12/2025,"Sugar,Milk,Bananas,Carrots"
674,Megan Taylor,12/21/2024,"Butter,Potatoes,Tomatoes,Fish,Cereal,Salt"
675,Michael Barron,10/27/2025,"Sugar,Cereal,Oranges,Salt,Yogurt,Beef"
676,Sierra Lucas,10/15/2025,"Salt,Chicken"
677,Stephen Harrison,9/3/2025,"Fish,Oranges"
678,Joshua Jackson,3/18/2025,"Rice,Milk,Chicken,Carrots,Eggs,Butter"
679,Justin Smith,12/24/2024,"Milk,Cereal,Toothpaste,Beef,Flour,Fish"
680,Leslie Brown,4/1/2025,"Pasta,Fish,Bananas,Flour,Carrots"
681,Jose Torres,1/26/2025,"Soap,Cereal,Tea,Bananas,Beef,Fish,Chicken"
682,Holly Rodriguez,9/25/2025,"Chicken,Shampoo,Butter,Pasta,Rice,Grapes"
